var_name_o,Gini_Statistic,Information_Value,Information_Value_Ordering,cluster,var_name,rsquared,rsquared_next,clus_next,rsquared_ratio,source
COM_044,12.193,0.055,287,Clus54,WOE_COM_044,0.6027548117,0.2196523326,Clus13,0.5090618002,fmcc
KBS3_089,11.711,0.056,279,Clus54,WOE_KBS3_089,0.5683570238,0.2923566629,Clus18,0.609972501,fmcc
REV_BTL_GE75_CT,2.1,0.002,1341,Clus54,WOE_REV_BTL_GE75_CT,0.4388869905,0.159520417,Clus13,0.6676105177,fmcc
KBS1_293,13.06,0.065,207,Clus54,WOE_KBS1_293,0.4046308535,0.2480372928,Clus34,0.7917535548,fmcc
KBS4_049,9.041,0.034,640,Clus54,WOE_KBS4_049,0.2692196099,0.0936977193,Clus23,0.8063318449,fmcc
DSA2_405,9.039,0.034,641,Clus54,WOE_DSA2_405,0.2692059352,0.0937007021,Clus23,0.8063495873,fmcc
TOT_ACTV_TRADE_CT,2.576,0.002,1325,Clus54,WOE_TOT_ACTV_TRADE_CT,0.3871407586,0.2797476337,Clus18,0.8508951446,fmcc
POP5_184,5.606,0.014,1079,Clus54,WOE_POP5_184,0.181498151,0.0638876523,Clus18,0.8743628379,fmcc
LSA_158,8.675,0.029,736,Clus54,WOE_LSA_158,0.2278512542,0.1322184661,Clus13,0.8897962397,fmcc
POP5_210,4.565,0.018,965,Clus54,WOE_POP5_210,0.1979956002,0.1049166422,Clus13,0.8960108495,fmcc
ORG_146,10.257,0.044,425,Clus54,WOE_ORG_146,0.1473931931,0.1009536028,Clus63,0.9483457245,fmcc
DSA2_248,4.32,0.013,1097,Clus54,WOE_DSA2_248,0.0852504258,0.0532986487,Clus13,0.9662493593,fmcc
DSA2_399,1.706,0.002,1327,Clus54,WOE_DSA2_399,0.0453112075,0.0261684293,Clus13,0.9803428244,fmcc
POP_212,4.175,0.008,1215,Clus55,WOE_POP_212,0.8718124805,0.3046996038,Clus05,0.1843627879,fmcc
POP_210,3.893,0.008,1219,Clus55,WOE_POP_210,0.8520248418,0.3087743016,Clus05,0.214076471,fmcc
POP_221,5.282,0.012,1106,Clus55,WOE_POP_221,0.7982666342,0.2764146126,Clus05,0.278796904,fmcc
POP_173,3.598,0.009,1183,Clus55,WOE_POP_173,0.6912980942,0.2136964727,Clus05,0.3925989076,fmcc
POP_214,5.153,0.015,1035,Clus55,WOE_POP_214,0.6552577427,0.1806020288,Clus05,0.4207262764,fmcc
POP5_327,1.227,0.001,1344,Clus55,WOE_POP5_327,0.1849403708,0.0350242562,Clus66,0.8446426083,fmcc
POP5_331,1.227,0.001,1345,Clus55,WOE_POP5_331,0.1849403708,0.0350242562,Clus66,0.8446426083,fmcc
POP5_360,4.491,0.017,1008,Clus55,WOE_POP5_360,0.1510332071,0.089087176,Clus05,0.9319956537,fmcc
KBS1_231,10.931,0.039,541,Clus56,WOE_KBS1_231,0.8210038165,0.4190000563,Clus10,0.3080829619,fmcc
OVF_040,10.931,0.039,542,Clus56,WOE_OVF_040,0.8210038165,0.4190000563,Clus10,0.3080829619,fmcc
DSA2_171,13.046,0.06,240,Clus56,WOE_DSA2_171,0.7562305036,0.2260067101,Clus04,0.3149504001,fmcc
KBS4_061,13.046,0.06,241,Clus56,WOE_KBS4_061,0.7562305036,0.2260067101,Clus04,0.3149504001,fmcc
KBS1_232,11.013,0.04,519,Clus56,WOE_KBS1_232,0.8067937016,0.4112512752,Clus10,0.3281642749,fmcc
KBS4_046,16.669,0.102,98,Clus56,WOE_KBS4_046,0.5861754331,0.3531272908,Clus10,0.6397310647,fmcc
DSA2_169,10.142,0.047,366,Clus56,WOE_DSA2_169,0.4325368343,0.1131770696,Clus05,0.6398832803,fmcc
KBS3_064,6.025,0.016,1020,Clus56,WOE_KBS3_064,0.4708639738,0.2299724587,Clus62,0.6871650659,fmcc
KBS1_241,4.903,0.015,1059,Clus56,WOE_KBS1_241,0.4641512957,0.2233499109,Clus62,0.6899486807,fmcc
DSA2_170,17.925,0.115,88,Clus56,WOE_DSA2_170,0.4567163652,0.2508005175,Clus04,0.7251521758,fmcc
KBS4_060,17.925,0.115,89,Clus56,WOE_KBS4_060,0.4567163652,0.2508005175,Clus04,0.7251521758,fmcc
DBT_059,12.669,0.051,323,Clus57,WOE_DBT_059,0.792433237,0.1384030109,Clus23,0.2409093412,fmcc
DBT_051,12.37,0.051,329,Clus57,WOE_DBT_051,0.7689644616,0.0987494687,Clus06,0.2563499608,fmcc
DBT_045,11.321,0.041,511,Clus57,WOE_DBT_045,0.7532631926,0.0828316827,Clus06,0.2690202035,fmcc
DBT_060,12.446,0.054,303,Clus57,WOE_DBT_060,0.7708727569,0.153199318,Clus23,0.2705798991,fmcc
DBT_044,8.53,0.026,784,Clus57,WOE_DBT_044,0.4479022978,0.0792205694,Clus36,0.5995982142,fmcc
DBT_096,11.978,0.047,368,Clus57,WOE_DBT_096,0.4595873907,0.1634380635,Clus06,0.6459923477,fmcc
DBT_050,9.255,0.029,725,Clus57,WOE_DBT_050,0.4284837443,0.1285936185,Clus36,0.6558550268,fmcc
DSA2_377,2.831,0.025,800,Clus58,WOE_DSA2_377,0.8354685519,0.0395940702,Clus08,0.1713144859,fmcc
KBS5_027,2.829,0.025,802,Clus58,WOE_KBS5_027,0.8351179034,0.0397253489,Clus08,0.1717030606,fmcc
OVF_032,3.357,0.015,1056,Clus58,WOE_OVF_032,0.5511030563,0.0584779356,Clus08,0.476777933,fmcc
KBS1_126,1.744,0.013,1086,Clus58,WOE_KBS1_126,0.4261171685,0.0231051463,Clus08,0.5874560904,fmcc
KBS1_116,6.3,0.029,729,Clus58,WOE_KBS1_116,0.1978229751,0.026142942,Clus60,0.8237112606,fmcc
KBS5_036,3.183,0.017,990,Clus58,WOE_KBS5_036,0.0562787848,0.0230107346,Clus60,0.9659483974,fmcc
ORG_213,2.586,0.003,1322,Clus59,WOE_ORG_213,0.806610149,0.2556032011,Clus02,0.259794039,fmcc
KBS1_043,2.532,0.003,1323,Clus59,WOE_KBS1_043,0.8051580305,0.2561909691,Clus02,0.2619516051,fmcc
ORG_215,2.473,0.003,1324,Clus59,WOE_ORG_215,0.7886704919,0.2496015629,Clus02,0.2816230654,fmcc
ORG_217,1.906,0.001,1349,Clus59,WOE_ORG_217,0.5092706577,0.2167675807,Clus14,0.6265437056,fmcc
REV_DRGT2_OVR50_CT,2.54,0.003,1308,Clus59,WOE_REV_DRGT2_OVR50_CT,0.47724295,0.1900159801,Clus02,0.6453918067,fmcc
REV_DRGT_OVR50_CT,2.54,0.003,1309,Clus59,WOE_REV_DRGT_OVR50_CT,0.47724295,0.1900159801,Clus02,0.6453918067,fmcc
REV_DRGTOVR50_GE25MO_CT,1.242,0.001,1356,Clus59,WOE_REV_DRGTOVR50_GE25MO_CT,0.3141339427,0.1324994576,Clus32,0.7906232028,fmcc
ORG_232,1.218,0.002,1337,Clus59,WOE_ORG_232,0.1622216982,0.0831366099,Clus14,0.9137438694,fmcc
POP5_206,3.095,0.008,1202,Clus59,WOE_POP5_206,0.0867002847,0.0476480284,Clus14,0.958993883,fmcc
KBS5_061,21.494,0.21,50,Clus60,WOE_KBS5_061,0.6845137309,0.1738649009,Clus41,0.3818821757,fmcc
ECA_008,21.506,0.21,49,Clus60,WOE_ECA_008,0.6843571505,0.1740060086,Clus41,0.3821369802,fmcc
DSA2_104,22.21,0.167,72,Clus60,WOE_DSA2_104,0.624929032,0.1210404724,Clus40,0.4267215455,fmcc
ORG_206,36.182,0.434,3,Clus60,WOE_ORG_206,0.5089468912,0.2607524823,Clus67,0.6642607477,fmcc
ECA_018,6.43,0.044,413,Clus60,WOE_ECA_018,0.229487437,0.0365333515,Clus40,0.7997293567,fmcc
KBS3_103,33.865,0.401,5,Clus60,WOE_KBS3_103,0.4703274856,0.3568572386,Clus67,0.8235691143,fmcc
DSA2_101,8.572,0.033,655,Clus60,WOE_DSA2_101,0.1504505292,0.0247996331,Clus40,0.8711537645,fmcc
DSA2_102,8.165,0.055,286,Clus60,WOE_DSA2_102,0.1600269021,0.0395336333,Clus67,0.8745471232,fmcc
KBS3_041,20.939,0.179,65,Clus60,WOE_KBS3_041,0.1497406749,0.056158744,Clus40,0.9008499254,fmcc
KBS3_042,18.33,0.15,79,Clus60,WOE_KBS3_042,0.147855761,0.0585007491,Clus40,0.9050928487,fmcc
OVF_036,10.902,0.069,187,Clus60,WOE_OVF_036,0.1190767643,0.0506928411,Clus67,0.927964387,fmcc
DSA_028,10.85,0.051,331,Clus60,WOE_DSA_028,0.2038923274,0.1766527104,Clus67,0.9669160057,fmcc
DSA_029,10.941,0.051,325,Clus60,WOE_DSA_029,0.2019090299,0.1774267357,Clus67,0.970236944,fmcc
ETC_009,17.541,0.106,94,Clus60,WOE_ETC_009,0.1971689247,0.1880289787,Clus67,0.9887435072,fmcc
DSA2_348,1.941,0.011,1135,Clus61,WOE_DSA2_348,0.9522695149,0.1672144131,Clus16,0.0573142546,fmcc
ECA_054,1.937,0.011,1149,Clus61,WOE_ECA_054,0.9524773549,0.1771112024,Clus16,0.0577509928,fmcc
DSA2_346,1.947,0.012,1107,Clus61,WOE_DSA2_346,0.9329204011,0.1560976068,Clus16,0.0794873903,fmcc
DSA2_347,1.951,0.014,1084,Clus61,WOE_DSA2_347,0.8485135459,0.1470239027,Clus16,0.1775975371,fmcc
KBS5_056,1.761,0.004,1293,Clus61,WOE_KBS5_056,0.5415060026,0.3436487694,Clus16,0.6985497642,fmcc
ORG_143,7.45,0.027,764,Clus62,WOE_ORG_143,0.7217192865,0.4651683174,Clus11,0.5203145635,fmcc
KBS1_060,8.539,0.024,823,Clus62,WOE_KBS1_060,0.7630176856,0.5582751401,Clus18,0.5364930433,fmcc
ORG_021,8.539,0.024,824,Clus62,WOE_ORG_021,0.7630176856,0.5582751401,Clus18,0.5364930433,fmcc
ORG_234,8.424,0.024,843,Clus62,WOE_ORG_234,0.6744182266,0.430675513,Clus11,0.5718738273,fmcc
KBS1_020,7.668,0.022,869,Clus62,WOE_KBS1_020,0.6499785786,0.3915120627,Clus11,0.5752314877,fmcc
KBS3_046,6.209,0.023,865,Clus62,WOE_KBS3_046,0.6331178658,0.3650150451,Clus11,0.5777808299,fmcc
ORG_144,8.374,0.031,687,Clus62,WOE_ORG_144,0.7174823948,0.5277127422,Clus11,0.5981901915,fmcc
KBS1_009,7.735,0.029,721,Clus62,WOE_KBS1_009,0.5782567577,0.3108593221,Clus11,0.611984252,fmcc
KBS1_012,7.551,0.028,750,Clus62,WOE_KBS1_012,0.5507508402,0.3083596815,Clus11,0.649541601,fmcc
ETC_005,8.844,0.025,799,Clus62,WOE_ETC_005,0.7380355237,0.5980239508,Clus18,0.6516917534,fmcc
KBS1_046,8.168,0.024,837,Clus62,WOE_KBS1_046,0.7731823513,0.6627782423,Clus11,0.6726068041,fmcc
ORG_187,8.889,0.028,752,Clus62,WOE_ORG_187,0.5662940218,0.3859996236,Clus11,0.706361095,fmcc
ORG_221,8.172,0.029,734,Clus62,WOE_ORG_221,0.5260748845,0.3485005022,Clus11,0.7274374226,fmcc
KBS3_012,6.667,0.024,838,Clus62,WOE_KBS3_012,0.4099795458,0.3039841867,Clus18,0.8477112774,fmcc
DSA2_255,4.417,0.01,1162,Clus62,WOE_DSA2_255,0.1549054142,0.1112160974,Clus18,0.9508437128,fmcc
DBT_035,10.138,0.044,405,Clus63,WOE_DBT_035,0.8788701935,0.3594324566,Clus14,0.1890976335,fmcc
KBS4_055,10.135,0.044,408,Clus63,WOE_KBS4_055,0.8788241386,0.3594404741,Clus14,0.1891718982,fmcc
DBT_018,10.931,0.047,367,Clus63,WOE_DBT_018,0.8811794195,0.4368114152,Clus14,0.2109783183,fmcc
DBT_017,11.632,0.052,322,Clus63,WOE_DBT_017,0.8578370404,0.3767366858,Clus14,0.228094541,fmcc
DBT_036,9.097,0.035,607,Clus63,WOE_DBT_036,0.851299086,0.3652857007,Clus14,0.2342800755,fmcc
DBT_037,8.652,0.035,615,Clus63,WOE_DBT_037,0.8335840975,0.3552611547,Clus14,0.258113659,fmcc
KBS4_054,11.096,0.046,371,Clus63,WOE_KBS4_054,0.8474969283,0.4536106202,Clus14,0.2791106075,fmcc
DBT_038,7.701,0.029,727,Clus63,WOE_DBT_038,0.7883249233,0.3412028268,Clus14,0.321305381,fmcc
DBT_019,11.882,0.05,341,Clus63,WOE_DBT_019,0.8425806004,0.5443176309,Clus14,0.3454586138,fmcc
DBT_039,5.7,0.017,1009,Clus63,WOE_DBT_039,0.6598032142,0.3108148561,Clus14,0.493621763,fmcc
KBS3_029,11.286,0.056,280,Clus63,WOE_KBS3_029,0.6063076851,0.2878921402,Clus30,0.5528548934,fmcc
OVF_027,10.851,0.042,495,Clus63,WOE_OVF_027,0.5887281479,0.3736001636,Clus14,0.6565644308,fmcc
DBT_020,13.306,0.057,262,Clus63,WOE_DBT_020,0.7519397346,0.6312428257,Clus14,0.6726927168,fmcc
ORG_169,12.792,0.062,229,Clus63,WOE_ORG_169,0.4470172196,0.1845561888,Clus30,0.6781371969,fmcc
DBT_054,6.855,0.018,972,Clus63,WOE_DBT_054,0.2698875162,0.0864428004,Clus30,0.79919734,fmcc
ORG_148,10.623,0.041,506,Clus63,WOE_ORG_148,0.2134242255,0.1307200827,Clus64,0.9048590205,fmcc
ORG_152,7.908,0.023,850,Clus63,WOE_ORG_152,0.1836967679,0.1325616694,Clus64,0.9410504509,fmcc
DBT_021,15.149,0.072,176,Clus63,WOE_DBT_021,0.5615609091,0.5460501678,Clus02,0.965831596,fmcc
DSA2_450,6.251,0.015,1038,Clus64,WOE_DSA2_450,0.8309314857,0.1941845783,Clus42,0.2098104724,fmcc
KBS1_243,6.218,0.015,1041,Clus64,WOE_KBS1_243,0.8297447675,0.1948746251,Clus42,0.2114642487,fmcc
DSA2_451,5.694,0.013,1092,Clus64,WOE_DSA2_451,0.780713332,0.2248394206,Clus42,0.2828919244,fmcc
KBS1_244,6.931,0.02,944,Clus64,WOE_KBS1_244,0.5886404849,0.3650749474,Clus42,0.6478867284,fmcc
KBS3_051,9.521,0.032,662,Clus64,WOE_KBS3_051,0.288720155,0.1534618059,Clus63,0.8402217998,fmcc
ORG_150,9.521,0.032,663,Clus64,WOE_ORG_150,0.288720155,0.1534618059,Clus63,0.8402217998,fmcc
KBS4_065,5.955,0.018,984,Clus64,WOE_KBS4_065,0.0651971455,0.0189157099,Clus02,0.9528262392,fmcc
POP_009,5.991,0.018,976,Clus64,WOE_POP_009,0.0673875898,0.0218020461,Clus02,0.9533984471,fmcc
CBYR_JDGMNT_COLL_TAX_LIEN_CT,3.786,0.015,1055,Clus65,WOE_CBYR_JDGMNT_COLL_TAX_LIEN_CT,0.9581648533,0.2323191247,Clus33,0.0544954917,fmcc
CBYR_COLL_THIRDPTY_CT,3.863,0.016,1028,Clus65,WOE_CBYR_COLL_THIRDPTY_CT,0.9493456985,0.2261979567,Clus33,0.0654615763,fmcc
CBYR_DRGT_AUTO_DRGT_PBR_CT,3.637,0.016,1022,Clus65,WOE_CBYR_DRGT_AUTO_DRGT_PBR_CT,0.8931027657,0.1937791498,Clus33,0.1325905107,fmcc
DSA2_273,3.607,0.01,1179,Clus65,WOE_DSA2_273,0.7149002955,0.3852715514,Clus33,0.4637815366,fmcc
POP5_344,0.938,0.001,1346,Clus66,WOE_POP5_344,0.7270020191,0.0425407221,Clus02,0.2851275111,fmcc
POP5_342,0.88,0.001,1348,Clus66,WOE_POP5_342,0.725021453,0.0378330774,Clus02,0.2857908961,fmcc
POP5_343,1.798,0.004,1299,Clus66,WOE_POP5_343,0.6946529475,0.0549039755,Clus02,0.3230857443,fmcc
DSA_023,4.88,0.009,1185,Clus66,WOE_DSA_023,0.5444196048,0.1070294335,Clus02,0.5101852315,fmcc
KBS3_049,4.88,0.009,1186,Clus66,WOE_KBS3_049,0.5444196048,0.1070294335,Clus02,0.5101852315,fmcc
LSA_023,22.944,0.227,38,Clus67,WOE_LSA_023,0.804675412,0.3017607682,Clus09,0.2797387758,fmcc
DMDL_006,24.73,0.232,35,Clus67,WOE_DMDL_006,0.7628877551,0.3552690587,Clus09,0.3677692969,fmcc
KBS1_111,21.381,0.195,60,Clus67,WOE_KBS1_111,0.6795003191,0.2605733599,Clus60,0.4334435135,fmcc
POP5_058,24.013,0.221,40,Clus67,WOE_POP5_058,0.6300217264,0.2791207515,Clus09,0.5132319655,fmcc
POP5_066,24.013,0.221,41,Clus67,WOE_POP5_066,0.6300217264,0.2791207515,Clus09,0.5132319655,fmcc
POP5_177,16.581,0.095,112,Clus67,WOE_POP5_177,0.2830965002,0.0897255863,Clus60,0.7875685497,fmcc
CNC_122,9.342,0.074,162,Clus67,WOE_CNC_122,0.1496950178,0.0747999658,Clus71,0.9190498819,fmcc
BAT_012,32.033,0.34,14,Clus67,WOE_BAT_012,0.7021834651,0.6949954495,Clus09,0.9764330873,fmcc
KBS5_008,0.897,0.001,1351,Clus67,WOE_KBS5_008,0.026348641,0.0118432852,Clus60,0.9853207941,fmcc
ECA_117,1.433,0.012,1119,Clus68,WOE_ECA_117,0.6810162722,0.0203268407,Clus41,0.3256021917,fmcc
DSA2_100,4.062,0.023,866,Clus68,WOE_DSA2_100,0.6650213872,0.0347737447,Clus41,0.3470467271,fmcc
KBS1_103,3.037,0.024,821,Clus68,WOE_KBS1_103,0.6030174438,0.0671458347,Clus41,0.4255569316,fmcc
OVF_005,4.729,0.02,937,Clus68,WOE_OVF_005,0.4378027687,0.0156601762,Clus41,0.5711414063,fmcc
ECA_036,3.199,0.014,1081,Clus68,WOE_ECA_036,0.3947254662,0.1732053793,Clus41,0.7320736235,fmcc
POP5_416,3.62,0.01,1177,Clus69,WOE_POP5_416,0.9716562442,0.1882881365,Clus16,0.0349184939,fmcc
POP5_419,3.668,0.01,1169,Clus69,WOE_POP5_419,0.95310311,0.2079392274,Clus16,0.0592087017,fmcc
POP5_418,3.696,0.011,1137,Clus69,WOE_POP5_418,0.9158197517,0.2595010025,Clus16,0.1136804352,fmcc
POP5_417,3.83,0.015,1053,Clus69,WOE_POP5_417,0.7222643105,0.10426718,Clus63,0.3100653267,fmcc
DSA2_176,9.939,0.034,628,Clus70,WOE_DSA2_176,0.9724977379,0.2549428272,Clus11,0.0369129552,fmcc
KBS1_133,9.939,0.034,629,Clus70,WOE_KBS1_133,0.9724977379,0.2549428272,Clus11,0.0369129552,fmcc
OVF_018,9.939,0.034,630,Clus70,WOE_OVF_018,0.9724977379,0.2549428272,Clus11,0.0369129552,fmcc
DSA2_489,12.033,0.049,344,Clus70,WOE_DSA2_489,0.4036308592,0.2094667074,Clus75,0.7543883937,fmcc
KBS3_027,6.453,0.023,847,Clus71,WOE_KBS3_027,0.6672650997,0.2459760528,Clus24,0.4412789561,fmcc
ORG_065,6.453,0.023,848,Clus71,WOE_ORG_065,0.6672650997,0.2459760528,Clus24,0.4412789561,fmcc
ORG_066,11.79,0.051,327,Clus71,WOE_ORG_066,0.6529596542,0.2464952784,Clus24,0.4605682431,fmcc
ORG_067,13.712,0.063,219,Clus71,WOE_ORG_067,0.619063986,0.2218198827,Clus05,0.4895216487,fmcc
POP5_045,7.578,0.037,581,Clus71,WOE_POP5_045,0.4021223122,0.2266047297,Clus62,0.7730557851,fmcc
CNC_149,9.668,0.036,599,Clus71,WOE_CNC_149,0.2726111743,0.0967319248,Clus05,0.8052856573,fmcc
POP5_048,12.107,0.064,212,Clus71,WOE_POP5_048,0.4236733325,0.2942505973,Clus04,0.8166165856,fmcc
KBS1_266,4.425,0.018,985,Clus71,WOE_KBS1_266,0.2845521764,0.1258364268,Clus62,0.8184370129,fmcc
ECA_020,4.808,0.037,573,Clus71,WOE_ECA_020,0.2631269026,0.1053700313,Clus62,0.8236624338,fmcc
CNC_142,9.319,0.03,697,Clus71,WOE_CNC_142,0.2350077632,0.1005727238,Clus19,0.850532619,fmcc
LSA_321,5.464,0.013,1096,Clus71,WOE_LSA_321,0.2255526989,0.1060169976,Clus24,0.8662886196,fmcc
LSA_320,5.946,0.014,1072,Clus71,WOE_LSA_320,0.271601751,0.1860448865,Clus24,0.8948874907,fmcc
AFW_012,1.468,0.003,1319,Clus71,WOE_AFW_012,0.0956485198,0.0867600478,Clus49,0.9902671012,fmcc
DSA_238,3.814,0.016,1027,Clus72,WOE_DSA_238,0.6742737784,0.1223452447,Clus23,0.3711325207,fmcc
POP_190,6.127,0.044,417,Clus72,WOE_POP_190,0.6642405191,0.1142717346,Clus13,0.3790773017,fmcc
KBS4_050,6.129,0.044,416,Clus72,WOE_KBS4_050,0.6640396236,0.1142137278,Clus13,0.3792792765,fmcc
DSA_239,3.219,0.015,1058,Clus72,WOE_DSA_239,0.611832022,0.0756936387,Clus23,0.4199559738,fmcc
POP5_063,6.506,0.033,661,Clus72,WOE_POP5_063,0.5550092513,0.199360397,Clus23,0.5557940763,fmcc
LSA_212,4.37,0.016,1026,Clus73,WOE_LSA_212,0.8290552056,0.1043905751,Clus12,0.1908698029,fmcc
LSA_220,4.28,0.014,1062,Clus73,WOE_LSA_220,0.828061019,0.1156334062,Clus12,0.1944204837,fmcc
LSA_221,6.074,0.022,885,Clus73,WOE_LSA_221,0.8206499173,0.1591843734,Clus12,0.2133048876,fmcc
LSA_226,5.698,0.016,1016,Clus73,WOE_LSA_226,0.5632551364,0.2211191969,Clus12,0.5607338913,fmcc
POP5_161,7.262,0.023,861,Clus74,WOE_POP5_161,0.9287861241,0.3477989363,Clus25,0.1091900641,fmcc
POP5_160,6.714,0.02,925,Clus74,WOE_POP5_160,0.9319580886,0.4098737708,Clus25,0.1153006052,fmcc
POP5_172,6.457,0.019,955,Clus74,WOE_POP5_172,0.927913311,0.4129000744,Clus25,0.1227843607,fmcc
POP5_170,6.724,0.02,939,Clus74,WOE_POP5_170,0.8890117602,0.4032670835,Clus25,0.1859931582,fmcc
POP5_166,9.047,0.03,718,Clus74,WOE_POP5_166,0.7522470621,0.2515516137,Clus25,0.331022075,fmcc
POP5_171,6.442,0.018,987,Clus74,WOE_POP5_171,0.7197272022,0.4799841284,Clus25,0.538969699,fmcc
DSA2_197,9.31,0.042,493,Clus75,WOE_DSA2_197,0.9604071906,0.5501194436,Clus15,0.0880073807,fmcc
DSA2_200,9.538,0.045,388,Clus75,WOE_DSA2_200,0.9489686377,0.4280169891,Clus53,0.0892183182,fmcc
DSA2_199,9.548,0.045,394,Clus75,WOE_DSA2_199,0.9482732645,0.4295397722,Clus53,0.0906754458,fmcc
DSA2_196,9.581,0.045,383,Clus75,WOE_DSA2_196,0.9471224785,0.4267352466,Clus53,0.0922392685,fmcc
DSA2_198,9.419,0.043,444,Clus75,WOE_DSA2_198,0.9457034911,0.5089617879,Clus15,0.1105749156,fmcc
DSA2_195,9.444,0.043,443,Clus75,WOE_DSA2_195,0.9429865849,0.5110145242,Clus15,0.116595314,fmcc
DSA2_490,7.857,0.036,585,Clus75,WOE_DSA2_490,0.5824463815,0.3082720443,Clus53,0.6036384898,fmcc
LSA_098,6.779,0.028,757,Clus75,WOE_LSA_098,0.4976787307,0.3211226374,Clus53,0.739929326,fmcc
assetpropnewestmortgagetype,10.081,0.041,501,Clus76,WOE_assetpropnewestmortgagetype,0.8133817886,0.2922730959,Clus79,0.2636867559,ln
addrcurrenttaxyr,9.619,0.039,540,Clus76,WOE_addrcurrenttaxyr,0.7590036831,0.2766926301,Clus79,0.3331865911,ln
addrcurrentsubjectowned,11.282,0.045,392,Clus76,WOE_addrcurrentsubjectowned,0.7571979321,0.2810254936,Clus79,0.3377060879,ln
addrinputtaxyr,10.171,0.044,423,Clus76,WOE_addrinputtaxyr,0.7383790538,0.3076052024,Clus79,0.3778493817,ln
addrinputsubjectowned,11.517,0.048,361,Clus76,WOE_addrinputsubjectowned,0.7343053052,0.3207177756,Clus79,0.3911403614,ln
assetprop,8.967,0.033,659,Clus76,WOE_assetprop,0.6736972476,0.2792662748,Clus79,0.4527368999,ln
assetpropindex,9.254,0.033,644,Clus76,WOE_assetpropindex,0.6700854921,0.2815862324,Clus79,0.4592263161,ln
assetpropcurrentcount,9.664,0.034,627,Clus76,WOE_assetpropcurrentcount,0.658460328,0.2671838917,Clus79,0.4660646349,ln
addrcurrenttaxvalue,11.189,0.059,243,Clus76,WOE_addrcurrenttaxvalue,0.6379506191,0.2527937021,Clus79,0.4845373786,ln
assetownership,9.007,0.033,647,Clus76,WOE_assetownership,0.6453164391,0.2732221445,Clus79,0.4880219701,ln
addrcurrentownershipindex,11.996,0.05,338,Clus76,WOE_addrcurrentownershipindex,0.6432619442,0.2965452901,Clus79,0.5071229899,ln
addrinputtaxvalue,11.677,0.064,211,Clus76,WOE_addrinputtaxvalue,0.6173180555,0.2738032152,Clus79,0.5269672801,ln
assetpropcurrenttaxtotal,12.624,0.062,228,Clus76,WOE_assetpropcurrenttaxtotal,0.5418354982,0.2264591893,Clus79,0.5922951905,ln
addrcurrenttimelastsale,5.881,0.021,902,Clus76,WOE_addrcurrenttimelastsale,0.4588460135,0.1355723146,Clus79,0.6260257459,ln
addrinputownershipindex,12.953,0.06,237,Clus76,WOE_addrinputownershipindex,0.5862594767,0.3417364003,Clus79,0.6285331947,ln
assetpropevercount,9.99,0.035,616,Clus76,WOE_assetpropevercount,0.5256857988,0.2498009786,Clus87,0.6322511596,ln
addrcurrentlastsalesprice,7.815,0.04,527,Clus76,WOE_addrcurrentlastsalesprice,0.4418285653,0.1637809509,Clus79,0.6674942831,ln
assetindex,14.475,0.078,144,Clus76,WOE_assetindex,0.5539677323,0.3555775867,Clus79,0.6921426978,ln
addrinputtimelastsale,6.331,0.026,792,Clus76,WOE_addrinputtimelastsale,0.405345319,0.1436929425,Clus79,0.6944409437,ln
addrinputlastsaleprice,7.938,0.044,426,Clus76,WOE_addrinputlastsaleprice,0.4083015892,0.1706975428,Clus79,0.7134892773,ln
assetindexprimaryfactor,12.896,0.06,238,Clus76,WOE_assetindexprimaryfactor,0.4779331869,0.2791062544,Clus79,0.7241938445,ln
assetproppurchasetimenewest,6.481,0.018,968,Clus76,WOE_assetproppurchasetimenewest,0.3531400329,0.151339989,Clus87,0.762213323,ln
addrcurrentdeedmailing,8.314,0.028,749,Clus76,WOE_addrcurrentdeedmailing,0.3773702539,0.1853536074,Clus84,0.7642944863,ln
assetproppurchasetimeoldest,6.537,0.018,961,Clus76,WOE_assetproppurchasetimeoldest,0.3541961144,0.1578850431,Clus87,0.7668832864,ln
addrcurrenttaxmarketvalue,9.019,0.058,248,Clus76,WOE_addrcurrenttaxmarketvalue,0.3557988284,0.1689694021,Clus79,0.7751834568,ln
subjectabilityprimaryfactor,12.355,0.054,302,Clus76,WOE_subjectabilityprimaryfactor,0.4163112212,0.2531525632,Clus79,0.7815368307,ln
addrinputtaxmarketvalue,9.275,0.061,234,Clus76,WOE_addrinputtaxmarketvalue,0.3461399698,0.1824516591,Clus79,0.7997814899,ln
addrinputdeedmailing,8.122,0.027,762,Clus76,WOE_addrinputdeedmailing,0.3431551866,0.2005812759,Clus84,0.8216530257,ln
subjectabilityindex,17.181,0.102,97,Clus76,WOE_subjectabilityindex,0.4108064028,0.3638015261,Clus79,0.926116018,ln
assetproppurchasecount12mont,1.105,0.003,1316,Clus76,WOE_assetproppurchasecount12mont,0.0462634404,0.0296526395,Clus78,0.9828815931,ln
addrinputavmvalue,11.294,0.049,346,Clus77,WOE_addrinputavmvalue,0.7566539734,0.1558620034,Clus79,0.2882775419,ln
addrinputtractratio,7.935,0.023,855,Clus77,WOE_addrinputtractratio,0.7253372404,0.1209239583,Clus76,0.3124448246,ln
addrcurrenttractratio,7.165,0.018,964,Clus77,WOE_addrcurrenttractratio,0.721132272,0.1164833522,Clus76,0.3156338125,ln
