var_name_o,Gini_Statistic,Information_Value,Information_Value_Ordering,cluster,var_name,rsquared,rsquared_next,clus_next,rsquared_ratio,source
KBS1_060,8.539,0.024,823,Clus28,WOE_KBS1_060,0.8326688902,0.7748127547,Clus17,0.7430754328,fmcc
ORG_021,8.539,0.024,824,Clus28,WOE_ORG_021,0.8326688902,0.7748127547,Clus17,0.7430754328,fmcc
POP5_058,24.013,0.221,40,Clus28,WOE_POP5_058,0.5961179473,0.464074533,Clus17,0.7536160858,fmcc
POP5_066,24.013,0.221,41,Clus28,WOE_POP5_066,0.5961179473,0.464074533,Clus17,0.7536160858,fmcc
ETC_005,8.844,0.025,799,Clus28,WOE_ETC_005,0.7979247904,0.7615910663,Clus17,0.8475991503,fmcc
POP5_322,9.88,0.034,639,Clus28,WOE_POP5_322,0.682817891,0.6450275266,Clus15,0.8935400143,fmcc
KBS1_244,6.931,0.02,944,Clus28,WOE_KBS1_244,0.5009809572,0.4567096481,Clus17,0.9185126169,fmcc
DSA2_450,6.251,0.015,1038,Clus28,WOE_DSA2_450,0.3237066463,0.2729167876,Clus17,0.9301457413,fmcc
KBS1_243,6.218,0.015,1041,Clus28,WOE_KBS1_243,0.3217451757,0.2723582696,Clus17,0.9321274412,fmcc
DSA2_451,5.694,0.013,1092,Clus28,WOE_DSA2_451,0.3232969037,0.2825441731,Clus17,0.9431982721,fmcc
LSA_091,4.811,0.03,704,Clus28,WOE_LSA_091,0.5797467536,0.5734578265,Clus67,0.985256025,fmcc
COM_057,9.916,0.036,589,Clus29,WOE_COM_057,0.8802061095,0.1042055629,Clus05,0.1337292191,fmcc
LSA_262,9.916,0.036,590,Clus29,WOE_LSA_262,0.8802061095,0.1042055629,Clus05,0.1337292191,fmcc
LSA_257,8.996,0.03,712,Clus29,WOE_LSA_257,0.756649018,0.0752395085,Clus05,0.2631502797,fmcc
TOT_REVCR_AVAIL_PC,6.689,0.025,808,Clus29,WOE_TOT_REVCR_AVAIL_PC,0.731836787,0.1043921216,Clus30,0.2994203373,fmcc
TOT_REV_TRADE_CT,9.983,0.036,591,Clus29,WOE_TOT_REV_TRADE_CT,0.7302542063,0.3198565255,Clus03,0.396601311,fmcc
LSA_271,4.664,0.011,1141,Clus29,WOE_LSA_271,0.5631937568,0.0719460429,Clus41,0.4706690164,fmcc
POP5_210,4.565,0.018,965,Clus29,WOE_POP5_210,0.5611357126,0.1821334615,Clus45,0.5365964576,fmcc
REV_STSFD_CT,11.878,0.051,330,Clus29,WOE_REV_STSFD_CT,0.5584674131,0.2117999417,Clus63,0.560178323,fmcc
POP5_113,5.181,0.009,1184,Clus29,WOE_POP5_113,0.3750692711,0.1051373634,Clus30,0.6983538069,fmcc
POP5_118,3.124,0.006,1257,Clus29,WOE_POP5_118,0.1995052299,0.0908040796,Clus47,0.8804425451,fmcc
OVF_007,23.674,0.178,68,Clus30,WOE_OVF_007,0.9682614167,0.096761241,Clus29,0.0351386419,fmcc
ECA_007,23.659,0.178,69,Clus30,WOE_ECA_007,0.9679093,0.0967299598,Clus29,0.0355272494,fmcc
FICO_SCR_NB,23.672,0.178,67,Clus30,WOE_FICO_SCR_NB,0.9501230033,0.1096954327,Clus29,0.0560223979,fmcc
DMDL_007,24.212,0.186,61,Clus30,WOE_DMDL_007,0.8811665933,0.1282068571,Clus57,0.1363091779,fmcc
LSA_010,17.382,0.124,86,Clus30,WOE_LSA_010,0.7859708014,0.0878762101,Clus29,0.2346492888,fmcc
KBS4_045,26.286,0.264,27,Clus30,WOE_KBS4_045,0.3628840825,0.2126350176,Clus57,0.8091748195,fmcc
ORG_165,10.286,0.05,336,Clus31,WOE_ORG_165,0.684838756,0.1578654167,Clus40,0.3742409471,fmcc
KBS3_040,5.482,0.038,563,Clus31,WOE_KBS3_040,0.7074999523,0.2654480474,Clus07,0.3982019879,fmcc
KBS3_039,5.474,0.037,568,Clus31,WOE_KBS3_039,0.7068477235,0.2641996084,Clus07,0.3984127759,fmcc
POP_243,15.084,0.082,129,Clus31,WOE_POP_243,0.6517712771,0.1563022949,Clus07,0.4127411048,fmcc
POP_241,15.092,0.079,139,Clus31,WOE_POP_241,0.5876220861,0.1377819714,Clus07,0.47827568,fmcc
POP_248,5.382,0.079,137,Clus31,WOE_POP_248,0.7047011988,0.4147957273,Clus07,0.5046080745,fmcc
ORG_131,7.168,0.029,720,Clus31,WOE_ORG_131,0.5670857314,0.1451860372,Clus07,0.5064426734,fmcc
KBS5_058,5.079,0.077,145,Clus31,WOE_KBS5_058,0.668375349,0.3901536489,Clus07,0.543783939,fmcc
ORG_200,5.063,0.021,906,Clus31,WOE_ORG_200,0.510906069,0.1449171703,Clus07,0.5719842733,fmcc
POP_246,6.604,0.084,126,Clus31,WOE_POP_246,0.6202470012,0.3432078808,Clus07,0.5781935984,fmcc
POP_247,6.604,0.084,127,Clus31,WOE_POP_247,0.6202470012,0.3432078808,Clus07,0.5781935984,fmcc
KBS1_053,0.876,0.005,1290,Clus31,WOE_KBS1_053,0.2293690057,0.0613001896,Clus40,0.8209557366,fmcc
KBS1_266,4.425,0.018,985,Clus31,WOE_KBS1_266,0.1992845735,0.1476940872,Clus46,0.9394695196,fmcc
KBS1_110,4.867,0.013,1087,Clus31,WOE_KBS1_110,0.1776861493,0.1486157396,Clus65,0.9658551244,fmcc
DSA2_193,8.624,0.03,693,Clus32,WOE_DSA2_193,0.9884906532,0.177333037,Clus04,0.0139902868,fmcc
DSA2_201,9.911,0.036,593,Clus32,WOE_DSA2_201,0.9835781066,0.1758099373,Clus04,0.0199248864,fmcc
DSA2_202,9.788,0.033,650,Clus32,WOE_DSA2_202,0.9727152084,0.1687222712,Clus04,0.0328227145,fmcc
DSA2_192,9.871,0.034,636,Clus32,WOE_DSA2_192,0.9719184919,0.1694971889,Clus04,0.0338126587,fmcc
DSA2_194,8.963,0.031,679,Clus32,WOE_DSA2_194,0.9698521747,0.1728702245,Clus04,0.0364487245,fmcc
DSA2_224,14.716,0.072,177,Clus32,WOE_DSA2_224,0.1479047896,0.1223478758,Clus54,0.9708803601,fmcc
ECA_054,1.937,0.011,1149,Clus33,WOE_ECA_054,0.9558148541,0.1941372451,Clus66,0.0548296166,fmcc
DSA2_348,1.941,0.011,1135,Clus33,WOE_DSA2_348,0.944926681,0.1828227514,Clus66,0.0673945819,fmcc
DSA2_346,1.947,0.012,1107,Clus33,WOE_DSA2_346,0.9375102537,0.1809583946,Clus66,0.0762961807,fmcc
DSA2_347,1.951,0.014,1084,Clus33,WOE_DSA2_347,0.8757834082,0.1627225382,Clus66,0.1483577398,fmcc
KBS5_056,1.761,0.004,1293,Clus33,WOE_KBS5_056,0.8230766154,0.3157429015,Clus66,0.2585627318,fmcc
KBS1_101,3.667,0.011,1153,Clus33,WOE_KBS1_101,0.5869805677,0.2454808817,Clus66,0.5473942572,fmcc
KBS3_048,8.1,0.055,290,Clus34,WOE_KBS3_048,0.8817359729,0.41914278,Clus17,0.2036025774,fmcc
DSA2_339,9.089,0.042,480,Clus34,WOE_DSA2_339,0.8032114733,0.3479465828,Clus17,0.3017981679,fmcc
POP5_369,9.089,0.042,481,Clus34,WOE_POP5_369,0.8032114733,0.3479465828,Clus17,0.3017981679,fmcc
DSA2_340,8.972,0.04,521,Clus34,WOE_DSA2_340,0.7892679102,0.3711490543,Clus17,0.33510658,fmcc
POP5_368,8.823,0.042,494,Clus34,WOE_POP5_368,0.778994107,0.4003095961,Clus17,0.3685333159,fmcc
POP5_366,9.673,0.062,232,Clus34,WOE_POP5_366,0.7158372107,0.3573808831,Clus17,0.4421947337,fmcc
DSA2_426,6.507,0.03,702,Clus34,WOE_DSA2_426,0.5662594442,0.1857901338,Clus17,0.532713461,fmcc
POP5_364,6.856,0.026,779,Clus34,WOE_POP5_364,0.5474468698,0.2238450051,Clus17,0.5830705635,fmcc
OVF_008,9.789,0.098,107,Clus34,WOE_OVF_008,0.722130902,0.5343613371,Clus64,0.5967483374,fmcc
CBYR_FICO_SCR_NB,9.795,0.099,106,Clus34,WOE_CBYR_FICO_SCR_NB,0.7123527148,0.5945125152,Clus64,0.709386346,fmcc
KBS3_058,9.481,0.032,674,Clus34,WOE_KBS3_058,0.3848008836,0.2109303342,Clus17,0.7796512058,fmcc
ORG_198,9.481,0.032,675,Clus34,WOE_ORG_198,0.3848008836,0.2109303342,Clus17,0.7796512058,fmcc
POP5_365,6.062,0.022,896,Clus34,WOE_POP5_365,0.4380407007,0.281927563,Clus20,0.7825941652,fmcc
POP5_367,5.974,0.021,899,Clus34,WOE_POP5_367,0.4320862072,0.3017596773,Clus20,0.8133500376,fmcc
DBT_021,15.149,0.072,176,Clus34,WOE_DBT_021,0.4370829105,0.3501438061,Clus74,0.8662179336,fmcc
KBS5_034,4.227,0.044,422,Clus34,WOE_KBS5_034,0.2243135898,0.1592023743,Clus20,0.9225601815,fmcc
DBT_022,15.901,0.079,138,Clus34,WOE_DBT_022,0.5396251442,0.5025870548,Clus74,0.9255385495,fmcc
POP_212,4.175,0.008,1215,Clus35,WOE_POP_212,0.8516734095,0.0723258262,Clus18,0.1598908266,fmcc
POP_221,5.282,0.012,1106,Clus35,WOE_POP_221,0.8434527188,0.0703569238,Clus39,0.1683950381,fmcc
POP_214,5.153,0.015,1035,Clus35,WOE_POP_214,0.830799208,0.0609469802,Clus39,0.1801823629,fmcc
POP_173,3.598,0.009,1183,Clus35,WOE_POP_173,0.7333633383,0.0826268911,Clus18,0.2906523628,fmcc
POP_210,3.893,0.008,1219,Clus35,WOE_POP_210,0.7366352138,0.1118079911,Clus39,0.2965178515,fmcc
POP5_360,4.491,0.017,1008,Clus35,WOE_POP5_360,0.0779300782,0.0351047147,Clus06,0.9556165689,fmcc
FPOP_031,8.779,0.025,811,Clus36,WOE_FPOP_031,0.8392944054,0.1415057296,Clus62,0.18719472,fmcc
FPOP_027,8.779,0.025,810,Clus36,WOE_FPOP_027,0.8392944054,0.1415057296,Clus62,0.18719472,fmcc
FPOP_029,10.331,0.035,610,Clus36,WOE_FPOP_029,0.6683626601,0.2161537465,Clus62,0.4230897812,fmcc
FPOP_028,6.864,0.02,942,Clus36,WOE_FPOP_028,0.5313032808,0.2647085511,Clus46,0.6374298517,fmcc
OVF_035,4.015,0.008,1201,Clus36,WOE_OVF_035,0.3088100769,0.0266241216,Clus62,0.7100955945,fmcc
OVF_038,5.108,0.014,1077,Clus36,WOE_OVF_038,0.3027095498,0.0208874553,Clus62,0.7121657811,fmcc
KBS1_058,4.963,0.012,1118,Clus36,WOE_KBS1_058,0.2455213325,0.0625165132,Clus05,0.804791421,fmcc
POP_044,10.238,0.034,631,Clus36,WOE_POP_044,0.3502727964,0.2352835149,Clus56,0.849631486,fmcc
DSA2_235,3.443,0.005,1278,Clus36,WOE_DSA2_235,0.130010798,0.045218985,Clus27,0.9111923974,fmcc
DBT_030,2.798,0.003,1312,Clus37,WOE_DBT_030,0.7912050301,0.3849017089,Clus24,0.3394497642,fmcc
DBT_013,3.172,0.004,1296,Clus37,WOE_DBT_013,0.7899120923,0.4209945728,Clus24,0.3628427263,fmcc
DBT_031,3.102,0.004,1301,Clus37,WOE_DBT_031,0.7755606572,0.4067360511,Clus24,0.3783127951,fmcc
DBT_014,4.15,0.007,1231,Clus37,WOE_DBT_014,0.7818832919,0.4502126137,Clus24,0.3967291967,fmcc
DBT_012,2.613,0.003,1318,Clus37,WOE_DBT_012,0.7350276282,0.3448234611,Clus24,0.4044289684,fmcc
DBT_032,3.349,0.004,1300,Clus37,WOE_DBT_032,0.7849415477,0.4751847006,Clus24,0.4097793119,fmcc
DBT_007,9.551,0.037,569,Clus37,WOE_DBT_007,0.8720714948,0.7211123612,Clus24,0.4587098438,fmcc
DBT_006,8.868,0.034,637,Clus37,WOE_DBT_006,0.8430568696,0.6628866302,Clus24,0.4655500033,fmcc
DBT_029,2.503,0.003,1310,Clus37,WOE_DBT_029,0.6473193527,0.2876084993,Clus24,0.4950657707,fmcc
DBT_024,8.842,0.034,622,Clus37,WOE_DBT_024,0.8300533585,0.6722219278,Clus24,0.5184808134,fmcc
DBT_025,9.376,0.036,604,Clus37,WOE_DBT_025,0.8463541041,0.7157998879,Clus24,0.54062574,fmcc
DBT_008,10.616,0.044,411,Clus37,WOE_DBT_008,0.8610661689,0.7483968758,Clus24,0.5521943797,fmcc
DBT_023,7.87,0.032,677,Clus37,WOE_DBT_023,0.7674220803,0.5862856981,Clus24,0.5621703642,fmcc
DBT_015,7.235,0.018,977,Clus37,WOE_DBT_015,0.7478690466,0.5727557285,Clus67,0.5901330227,fmcc
DBT_005,7.394,0.029,724,Clus37,WOE_DBT_005,0.7048982267,0.5452044407,Clus24,0.6488668749,fmcc
DBT_033,5.358,0.011,1144,Clus37,WOE_DBT_033,0.6572451656,0.5032339033,Clus24,0.689972276,fmcc
DBT_026,10.382,0.039,539,Clus37,WOE_DBT_026,0.8232243215,0.7673051793,Clus24,0.7596889261,fmcc
DSA2_401,8.077,0.028,746,Clus38,WOE_DSA2_401,0.9680395381,0.339025779,Clus02,0.048353568,fmcc
KBS4_063,8.077,0.028,747,Clus38,WOE_KBS4_063,0.9680395381,0.339025779,Clus02,0.048353568,fmcc
DSA2_402,7.077,0.024,825,Clus38,WOE_DSA2_402,0.9509981559,0.3449354325,Clus14,0.0748046017,fmcc
KBS3_095,7.077,0.024,826,Clus38,WOE_KBS3_095,0.9509981559,0.3449354325,Clus14,0.0748046017,fmcc
DSA2_398,7.728,0.026,780,Clus38,WOE_DSA2_398,0.9475893418,0.3399021148,Clus02,0.0793983126,fmcc
DSA2_400,8.982,0.034,624,Clus38,WOE_DSA2_400,0.9181415414,0.3648345028,Clus02,0.1288773698,fmcc
DSA2_318,5.729,0.025,813,Clus38,WOE_DSA2_318,0.127179318,0.0693909712,Clus02,0.9379026583,fmcc
LSA_013,10.903,0.051,332,Clus39,WOE_LSA_013,0.8983196148,0.3295804976,Clus05,0.1516668069,fmcc
POP_127,10.028,0.045,378,Clus39,WOE_POP_127,0.8783840976,0.2956278588,Clus05,0.1726585924,fmcc
OVF_012,12.61,0.065,203,Clus39,WOE_OVF_012,0.824939242,0.2710353473,Clus05,0.2401498582,fmcc
POP5_191,10.054,0.045,382,Clus39,WOE_POP5_191,0.819937085,0.270719086,Clus05,0.2469047408,fmcc
LSA_053,10.278,0.048,354,Clus39,WOE_LSA_053,0.8209935642,0.2914220171,Clus05,0.2526277136,fmcc
POP5_154,12.144,0.075,158,Clus39,WOE_POP5_154,0.79425425,0.2576428018,Clus05,0.2771519566,fmcc
OVF_011,4.252,0.008,1211,Clus39,WOE_OVF_011,0.4280265318,0.1146096979,Clus05,0.6460128,fmcc
POP_161,8.706,0.039,550,Clus39,WOE_POP_161,0.3995175856,0.1659982398,Clus05,0.7200013754,fmcc
DSA_081,8.774,0.074,163,Clus39,WOE_DSA_081,0.3266045356,0.0885962589,Clus05,0.738855278,fmcc
LSA_016,10.085,0.069,188,Clus39,WOE_LSA_016,0.3162810908,0.1078070929,Clus05,0.7663352889,fmcc
LSA_035,10.261,0.067,195,Clus39,WOE_LSA_035,0.2787263294,0.0825791579,Clus05,0.7861971709,fmcc
LSA_060,4.282,0.008,1221,Clus39,WOE_LSA_060,0.4913366912,0.3906111329,Clus05,0.8347105375,fmcc
LSA_036,2.697,0.02,929,Clus39,WOE_LSA_036,0.0660446941,0.0451955337,Clus06,0.9781639475,fmcc
ETC_010,3.853,0.01,1161,Clus39,WOE_ETC_010,0.0241898636,0.0186969576,Clus05,0.9944024366,fmcc
DSA2_240,2.12,0.002,1336,Clus39,WOE_DSA2_240,0.0052326889,0.0029874691,Clus29,0.9977480526,fmcc
POP5_274,3.405,0.03,708,Clus40,WOE_POP5_274,0.951957081,0.1724678718,Clus31,0.0580556541,fmcc
POP5_275,3.405,0.03,709,Clus40,WOE_POP5_275,0.951957081,0.1724678718,Clus31,0.0580556541,fmcc
POP5_276,3.405,0.03,710,Clus40,WOE_POP5_276,0.951957081,0.1724678718,Clus31,0.0580556541,fmcc
POP5_277,3.303,0.028,751,Clus40,WOE_POP5_277,0.9437365063,0.1756762805,Clus31,0.0682541244,fmcc
POP5_281,6.04,0.041,517,Clus40,WOE_POP5_281,0.7897645152,0.1691400295,Clus31,0.2530335944,fmcc
POP5_280,6.04,0.041,516,Clus40,WOE_POP5_280,0.7897645152,0.1691400295,Clus31,0.2530335944,fmcc
POP5_278,8.724,0.071,178,Clus40,WOE_POP5_278,0.3744550969,0.2052817332,Clus07,0.7871278782,fmcc
ETC_017,11.486,0.044,414,Clus41,WOE_ETC_017,0.9264671059,0.2300647887,Clus64,0.095505301,fmcc
ETC_021,11.486,0.044,415,Clus41,WOE_ETC_021,0.9264671059,0.2300647887,Clus64,0.095505301,fmcc
ETC_018,14.386,0.067,197,Clus41,WOE_ETC_018,0.8519089829,0.2442751702,Clus64,0.1959589142,fmcc
ETC_022,10.416,0.035,609,Clus41,WOE_ETC_022,0.7631242583,0.2423226944,Clus64,0.3126340725,fmcc
ETC_020,7.96,0.023,853,Clus41,WOE_ETC_020,0.5263400368,0.0638226042,Clus47,0.5059510787,fmcc
ETC_019,8.945,0.027,768,Clus41,WOE_ETC_019,0.5204648717,0.0648012784,Clus34,0.5127628142,fmcc
ETC_027,8.788,0.026,789,Clus41,WOE_ETC_027,0.3037725803,0.2584165186,Clus64,0.9388388997,fmcc
POP5_152,1.72,0.005,1274,Clus42,WOE_POP5_152,0.8842275631,0.3702667214,Clus14,0.1838436063,fmcc
POP5_150,1.704,0.005,1273,Clus42,WOE_POP5_150,0.8433694132,0.3390060375,Clus14,0.236962205,fmcc
POP5_139,2.439,0.006,1252,Clus42,WOE_POP5_139,0.8276685395,0.4026917914,Clus14,0.2885134643,fmcc
POP5_146,1.632,0.007,1238,Clus42,WOE_POP5_146,0.7998926297,0.344208257,Clus14,0.3051385938,fmcc
POP5_143,2.53,0.007,1243,Clus42,WOE_POP5_143,0.8181074753,0.4190564817,Clus14,0.3130984664,fmcc
POP5_141,2.317,0.006,1272,Clus42,WOE_POP5_141,0.7571651667,0.3505475694,Clus14,0.3739070359,fmcc
POP5_147,1.208,0.004,1305,Clus42,WOE_POP5_147,0.6675994691,0.1529199437,Clus14,0.3924074571,fmcc
POP5_151,1.206,0.007,1242,Clus42,WOE_POP5_151,0.6762086107,0.2250448995,Clus14,0.4178195473,fmcc
POP5_148,1.133,0.006,1255,Clus42,WOE_POP5_148,0.5508090387,0.1122815731,Clus38,0.5060061251,fmcc
POP5_057,10.682,0.047,369,Clus43,WOE_POP5_057,0.836663141,0.2965925335,Clus12,0.2322080256,fmcc
POP5_065,10.682,0.047,370,Clus43,WOE_POP5_065,0.836663141,0.2965925335,Clus12,0.2322080256,fmcc
OVF_048,15.104,0.073,168,Clus43,WOE_OVF_048,0.8333050737,0.3566062465,Clus12,0.2590869517,fmcc
ORG_166,15.109,0.073,165,Clus43,WOE_ORG_166,0.83329869,0.3568943124,Clus12,0.2592129306,fmcc
POP5_013,13.309,0.059,245,Clus43,WOE_POP5_013,0.8304744519,0.3473334832,Clus10,0.2597429832,fmcc
ORG_006,13.047,0.062,226,Clus43,WOE_ORG_006,0.7345189882,0.2908023285,Clus12,0.3743399372,fmcc
POP5_067,15.866,0.086,122,Clus43,WOE_POP5_067,0.7495345131,0.4017349326,Clus10,0.4186530361,fmcc
POP5_259,5.175,0.024,817,Clus43,WOE_POP5_259,0.5613366271,0.1585031427,Clus24,0.5212893775,fmcc
POP5_257,5.325,0.029,723,Clus43,WOE_POP5_257,0.4788414269,0.260149435,Clus24,0.7044105901,fmcc
POP5_256,5.331,0.03,717,Clus43,WOE_POP5_256,0.4773522155,0.2630596595,Clus24,0.7092131557,fmcc
ORG_015,24.116,0.183,64,Clus43,WOE_ORG_015,0.4828285277,0.3747424601,Clus12,0.8271335239,fmcc
COM_009,1.972,0.002,1330,Clus43,WOE_COM_009,0.0340047647,0.0306444328,Clus23,0.9965334372,fmcc
KBS1_184,7.964,0.04,538,Clus44,WOE_KBS1_184,0.744344423,0.1117339644,Clus23,0.2878141984,fmcc
KBS1_188,8.532,0.04,524,Clus44,WOE_KBS1_188,0.6955937618,0.1561449392,Clus23,0.3607328466,fmcc
KBS1_183,7.638,0.023,863,Clus44,WOE_KBS1_183,0.5049020384,0.0170142613,Clus23,0.5036674919,fmcc
OCC_005,7.638,0.023,864,Clus44,WOE_OCC_005,0.5049020384,0.0170142613,Clus23,0.5036674919,fmcc
MO_ON_JOB_BUS_NB,6.876,0.039,544,Clus44,WOE_MO_ON_JOB_BUS_NB,0.5826238073,0.24486138,Clus03,0.5527146694,fmcc
KBS1_185,11.376,0.046,377,Clus44,WOE_KBS1_185,0.3150394978,0.0235229859,Clus12,0.7014609584,fmcc
OCC_007,6.97,0.021,907,Clus44,WOE_OCC_007,0.331409417,0.0605511887,Clus71,0.7116838884,fmcc
KBS1_186,7.541,0.022,892,Clus44,WOE_KBS1_186,0.173299165,0.0219188976,Clus12,0.8452272853,fmcc
DSA_270,3.936,0.026,778,Clus44,WOE_DSA_270,0.0917980982,0.0147104484,Clus23,0.9217614256,fmcc
DSA2_379,3.936,0.026,791,Clus44,WOE_DSA2_379,0.0906890569,0.0138540362,Clus23,0.9220855497,fmcc
POP5_208,15.459,0.076,152,Clus45,WOE_POP5_208,0.85490785,0.4791056983,Clus28,0.2785443218,fmcc
POP5_209,14.901,0.07,183,Clus45,WOE_POP5_209,0.8245810373,0.4242674788,Clus28,0.3046882992,fmcc
COM_044,12.193,0.055,287,Clus45,WOE_COM_044,0.7135938269,0.3559611362,Clus28,0.4447032457,fmcc
POP5_204,11.803,0.047,364,Clus45,WOE_POP5_204,0.706260694,0.3564802737,Clus28,0.4564573454,fmcc
POP5_205,10.814,0.038,559,Clus45,WOE_POP5_205,0.6322915863,0.2546222748,Clus28,0.4933182215,fmcc
KBS1_293,13.06,0.065,207,Clus45,WOE_KBS1_293,0.6306581878,0.2819707337,Clus28,0.5143826715,fmcc
KBS3_090,20.555,0.133,83,Clus45,WOE_KBS3_090,0.6778373824,0.441029335,Clus28,0.576349776,fmcc
KBS3_089,11.711,0.056,279,Clus45,WOE_KBS3_089,0.5479385183,0.3575397292,Clus28,0.7036411468,fmcc
DSA2_405,9.039,0.034,641,Clus45,WOE_DSA2_405,0.47640867,0.2654545585,Clus74,0.7128099916,fmcc
KBS4_049,9.041,0.034,640,Clus45,WOE_KBS4_049,0.4764068836,0.2654530696,Clus74,0.7128109787,fmcc
LSA_158,8.675,0.029,736,Clus45,WOE_LSA_158,0.3574232697,0.1858121342,Clus17,0.7892241548,fmcc
KBS3_088,6.485,0.022,883,Clus45,WOE_KBS3_088,0.2059442441,0.1165118311,Clus17,0.8987735024,fmcc
DSA2_399,1.706,0.002,1327,Clus45,WOE_DSA2_399,0.0605649488,0.0464865976,Clus28,0.9852352875,fmcc
KBS3_027,6.453,0.023,847,Clus46,WOE_KBS3_027,0.6537655598,0.3651327214,Clus28,0.5453650738,fmcc
ORG_065,6.453,0.023,848,Clus46,WOE_ORG_065,0.6537655598,0.3651327214,Clus28,0.5453650738,fmcc
ORG_066,11.79,0.051,327,Clus46,WOE_ORG_066,0.6671271205,0.4503986532,Clus28,0.6056624159,fmcc
ORG_067,13.712,0.063,219,Clus46,WOE_ORG_067,0.663913369,0.4631996999,Clus28,0.6260924796,fmcc
POP_031,5.699,0.015,1039,Clus46,WOE_POP_031,0.6486276067,0.4424861739,Clus28,0.6302487523,fmcc
CNC_142,9.319,0.03,697,Clus46,WOE_CNC_142,0.5113420814,0.2991991375,Clus06,0.6972849846,fmcc
LSA_321,5.464,0.013,1096,Clus46,WOE_LSA_321,0.4270938793,0.2398976687,Clus28,0.753722357,fmcc
CNC_202,3.703,0.007,1237,Clus46,WOE_CNC_202,0.6896687279,0.6034064642,Clus15,0.7824920078,fmcc
POP5_048,12.107,0.064,212,Clus46,WOE_POP5_048,0.578122947,0.462966618,Clus28,0.7855695142,fmcc
CNC_207,5.128,0.011,1154,Clus46,WOE_CNC_207,0.5314657552,0.4038391285,Clus17,0.785919149,fmcc
DSA2_175,3.534,0.005,1281,Clus46,WOE_DSA2_175,0.458707691,0.3179377062,Clus10,0.7936112491,fmcc
OVF_013,3.534,0.005,1282,Clus46,WOE_OVF_013,0.458707691,0.3179377062,Clus10,0.7936112491,fmcc
CNC_149,9.668,0.036,599,Clus46,WOE_CNC_149,0.491454709,0.361751116,Clus28,0.7967821076,fmcc
POP5_158,22.937,0.267,23,Clus46,WOE_POP5_158,0.4338397486,0.31081021,Clus65,0.8214867075,fmcc
POP5_189,22.937,0.267,24,Clus46,WOE_POP5_189,0.4338397486,0.31081021,Clus65,0.8214867075,fmcc
CNC_208,5.489,0.012,1110,Clus46,WOE_CNC_208,0.5340609259,0.4355653641,Clus17,0.8254969565,fmcc
DBT_085,3.218,0.005,1280,Clus46,WOE_DBT_085,0.6386826616,0.5652136124,Clus15,0.8310226555,fmcc
DSA2_177,8.999,0.034,638,Clus46,WOE_DSA2_177,0.3740379187,0.2477470337,Clus18,0.8321164679,fmcc
POP5_045,7.578,0.037,581,Clus46,WOE_POP5_045,0.5444438814,0.4552351039,Clus06,0.8362435279,fmcc
KBS4_046,16.669,0.102,98,Clus46,WOE_KBS4_046,0.6267871313,0.5578308732,Clus17,0.844050039,fmcc
DBT_084,1.628,0.001,1350,Clus46,WOE_DBT_084,0.5387387296,0.4729475358,Clus10,0.875171452,fmcc
LSA_320,5.946,0.014,1072,Clus46,WOE_LSA_320,0.4714813863,0.4065662386,Clus10,0.8906109628,fmcc
CNC_157,5.849,0.015,1037,Clus46,WOE_CNC_157,0.5352425495,0.5039813074,Clus28,0.9369756775,fmcc
LSA_064,7.029,0.027,767,Clus46,WOE_LSA_064,0.2749369731,0.2628619307,Clus15,0.9836190221,fmcc
AFW_019,7.609,0.023,852,Clus46,WOE_AFW_019,0.1119736562,0.0976955545,Clus56,0.98417596,fmcc
LSA_065,2.999,0.004,1294,Clus46,WOE_LSA_065,0.4204010284,0.4167909322,Clus15,0.993809945,fmcc
LSA_223,8.098,0.027,765,Clus47,WOE_LSA_223,0.7751664635,0.1573294881,Clus08,0.2668107325,fmcc
LSA_216,9.263,0.038,561,Clus47,WOE_LSA_216,0.7596813555,0.1646583646,Clus08,0.2876890535,fmcc
LSA_224,9.56,0.042,488,Clus47,WOE_LSA_224,0.7322016196,0.2224874249,Clus08,0.3444296452,fmcc
LSA_210,9.347,0.037,580,Clus47,WOE_LSA_210,0.610442215,0.1600936081,Clus16,0.4638109541,fmcc
LSA_219,9.004,0.032,665,Clus47,WOE_LSA_219,0.6195968913,0.1817348626,Clus16,0.464889791,fmcc
LSA_232,5.441,0.016,1025,Clus47,WOE_LSA_232,0.4783795078,0.1267001431,Clus16,0.5972982683,fmcc
POP5_184,5.606,0.014,1079,Clus47,WOE_POP5_184,0.3494623107,0.0801144897,Clus45,0.7071941911,fmcc
POP5_186,6.22,0.021,898,Clus47,WOE_POP5_186,0.2788880954,0.0349889193,Clus16,0.7472576419,fmcc
ORG_014,9.448,0.036,592,Clus48,WOE_ORG_014,0.9063836727,0.0962312288,Clus40,0.1035843794,fmcc
LSA_012,9.292,0.035,613,Clus48,WOE_LSA_012,0.8994937076,0.0954654367,Clus40,0.1111138219,fmcc
LSA_037,8.967,0.032,664,Clus48,WOE_LSA_037,0.8968268158,0.0969077272,Clus40,0.1142443439,fmcc
FPOP_043,8.816,0.042,468,Clus48,WOE_FPOP_043,0.6000488053,0.2158684906,Clus22,0.5100562724,fmcc
FPOP_041,6.832,0.034,642,Clus48,WOE_FPOP_041,0.4604901021,0.0723107965,Clus22,0.5815631958,fmcc
